param_name,param_value,func_output
ATLAS_E_EFF,-5.0,-315.56177385731974
ATLAS_E_EFF,-4.8989898989899,-315.56177385731974
ATLAS_E_EFF,-4.797979797979798,-315.56177385731974
ATLAS_E_EFF,-4.696969696969697,-315.56177385731974
ATLAS_E_EFF,-4.595959595959595,-315.56177385731974
ATLAS_E_EFF,-4.494949494949495,-315.56177385731974
ATLAS_E_EFF,-4.3939393939393945,-315.56177385731974
ATLAS_E_EFF,-4.292929292929292,-315.56177385731974
ATLAS_E_EFF,-4.191919191919192,-315.56177385731974
ATLAS_E_EFF,-4.09090909090909,-315.56177385731974
ATLAS_E_EFF,-3.9898989898989896,-315.56177385731974
ATLAS_E_EFF,-3.8888888888888893,-315.56177385731974
ATLAS_E_EFF,-3.7878787878787876,-315.56177385731974
ATLAS_E_EFF,-3.686868686868687,-315.56177385731974
ATLAS_E_EFF,-3.585858585858585,-315.56177385731974
ATLAS_E_EFF,-3.4848484848484844,-315.56177385731974
ATLAS_E_EFF,-3.383838383838384,-315.56177385731974
ATLAS_E_EFF,-3.2828282828282833,-315.56177385731974
ATLAS_E_EFF,-3.1818181818181817,-315.56177385731974
ATLAS_E_EFF,-3.0808080808080813,-315.56177385731974
ATLAS_E_EFF,-2.97979797979798,-315.56177385731974
ATLAS_E_EFF,-2.878787878787879,-315.56177385731974
ATLAS_E_EFF,-2.7777777777777777,-315.56177385731974
ATLAS_E_EFF,-2.6767676767676774,-315.56177385731974
ATLAS_E_EFF,-2.575757575757576,-315.56177385731974
ATLAS_E_EFF,-2.474747474747474,-315.56177385731974
ATLAS_E_EFF,-2.3737373737373737,-315.56177385731974
ATLAS_E_EFF,-2.2727272727272734,-315.56177385731974
ATLAS_E_EFF,-2.1717171717171713,-315.56177385731974
ATLAS_E_EFF,-2.070707070707071,-315.56177385731974
ATLAS_E_EFF,-1.9696969696969702,-315.56177385731974
ATLAS_E_EFF,-1.8686868686868685,-315.56177385731974
ATLAS_E_EFF,-1.7676767676767668,-315.56177385731974
ATLAS_E_EFF,-1.6666666666666674,-315.56177385731974
ATLAS_E_EFF,-1.5656565656565657,-315.56177385731974
ATLAS_E_EFF,-1.464646464646464,-315.56177385731974
ATLAS_E_EFF,-1.3636363636363633,-315.56177385731974
ATLAS_E_EFF,-1.2626262626262628,-315.56177385731974
ATLAS_E_EFF,-1.1616161616161613,-315.56177385731974
ATLAS_E_EFF,-1.0606060606060606,-315.56177385731974
ATLAS_E_EFF,-0.9595959595959598,-315.56177385731974
ATLAS_E_EFF,-0.8585858585858581,-315.56177385731974
ATLAS_E_EFF,-0.7575757575757573,-315.56177385731974
ATLAS_E_EFF,-0.6565656565656566,-315.56177385731974
ATLAS_E_EFF,-0.5555555555555554,-315.56177385731974
ATLAS_E_EFF,-0.4545454545454546,-315.56177385731974
ATLAS_E_EFF,-0.3535353535353538,-315.56177385731974
ATLAS_E_EFF,-0.2525252525252526,-315.56177385731974
ATLAS_E_EFF,-0.15151515151515138,-315.56177385731974
ATLAS_E_EFF,-0.050505050505050164,-315.56177385731974
ATLAS_E_EFF,0.05050505050505105,-315.56177385731974
ATLAS_E_EFF,0.15151515151515138,-315.56177385731974
ATLAS_E_EFF,0.2525252525252526,-315.56177385731974
ATLAS_E_EFF,0.3535353535353538,-315.56177385731974
ATLAS_E_EFF,0.45454545454545414,-315.56177385731974
ATLAS_E_EFF,0.5555555555555554,-315.56177385731974
ATLAS_E_EFF,0.6565656565656566,-315.56177385731974
ATLAS_E_EFF,0.7575757575757578,-315.56177385731974
ATLAS_E_EFF,0.8585858585858581,-315.56177385731974
ATLAS_E_EFF,0.9595959595959593,-315.56177385731974
ATLAS_E_EFF,1.0606060606060606,-315.56177385731974
ATLAS_E_EFF,1.161616161616161,-315.56177385731974
ATLAS_E_EFF,1.262626262626263,-315.56177385731974
ATLAS_E_EFF,1.3636363636363633,-315.56177385731974
ATLAS_E_EFF,1.4646464646464654,-315.56177385731974
ATLAS_E_EFF,1.5656565656565657,-315.56177385731974
ATLAS_E_EFF,1.666666666666666,-315.56177385731974
ATLAS_E_EFF,1.7676767676767682,-315.56177385731974
ATLAS_E_EFF,1.8686868686868685,-315.56177385731974
ATLAS_E_EFF,1.9696969696969704,-315.56177385731974
ATLAS_E_EFF,2.070707070707071,-315.56177385731974
ATLAS_E_EFF,2.1717171717171713,-315.56177385731974
ATLAS_E_EFF,2.2727272727272734,-315.56177385731974
ATLAS_E_EFF,2.3737373737373737,-315.56177385731974
ATLAS_E_EFF,2.474747474747475,-315.56177385731974
ATLAS_E_EFF,2.575757575757576,-315.56177385731974
ATLAS_E_EFF,2.6767676767676765,-315.56177385731974
ATLAS_E_EFF,2.7777777777777777,-315.56177385731974
ATLAS_E_EFF,2.878787878787879,-315.56177385731974
ATLAS_E_EFF,2.97979797979798,-315.56177385731974
ATLAS_E_EFF,3.080808080808081,-315.56177385731974
ATLAS_E_EFF,3.181818181818182,-315.56177385731974
ATLAS_E_EFF,3.2828282828282833,-315.56177385731974
ATLAS_E_EFF,3.3838383838383836,-315.56177385731974
ATLAS_E_EFF,3.484848484848485,-315.56177385731974
ATLAS_E_EFF,3.585858585858585,-315.56177385731974
ATLAS_E_EFF,3.686868686868687,-315.56177385731974
ATLAS_E_EFF,3.7878787878787876,-315.56177385731974
ATLAS_E_EFF,3.888888888888889,-315.56177385731974
ATLAS_E_EFF,3.9898989898989896,-315.56177385731974
ATLAS_E_EFF,4.09090909090909,-315.56177385731974
ATLAS_E_EFF,4.191919191919192,-315.56177385731974
