param_name,param_value,func_output
ATLAS_EMB,-5.0,-52.763538264597564
ATLAS_EMB,-4.8989898989899,-52.254084771454
ATLAS_EMB,-4.797979797979798,-51.755751540700594
ATLAS_EMB,-4.696969696969697,-51.268540968088814
ATLAS_EMB,-4.595959595959595,-50.79245545372823
ATLAS_EMB,-4.494949494949495,-50.32749740209616
ATLAS_EMB,-4.3939393939393945,-49.87366922204468
ATLAS_EMB,-4.292929292929292,-49.430973326811134
ATLAS_EMB,-4.191919191919192,-48.99941213402634
ATLAS_EMB,-4.09090909090909,-48.578988065722996
ATLAS_EMB,-3.9898989898989896,-48.1697035483454
ATLAS_EMB,-3.8888888888888893,-47.77156101275742
ATLAS_EMB,-3.7878787878787876,-47.38456289425236
ATLAS_EMB,-3.686868686868687,-47.00871163256073
ATLAS_EMB,-3.585858585858585,-46.644009671860246
ATLAS_EMB,-3.4848484848484844,-46.290459460784625
ATLAS_EMB,-3.383838383838384,-45.948063452431676
ATLAS_EMB,-3.2828282828282833,-45.61682410437343
ATLAS_EMB,-3.1818181818181817,-45.29674387866469
ATLAS_EMB,-3.0808080808080813,-44.987825241851844
ATLAS_EMB,-2.97979797979798,-44.690070664982436
ATLAS_EMB,-2.878787878787879,-44.40348262361367
ATLAS_EMB,-2.7777777777777777,-44.128063597822276
ATLAS_EMB,-2.6767676767676774,-43.863816072212735
ATLAS_EMB,-2.575757575757576,-43.610742535927386
ATLAS_EMB,-2.474747474747474,-43.36884548265481
ATLAS_EMB,-2.3737373737373737,-43.138127410639186
ATLAS_EMB,-2.2727272727272734,-42.91859082269027
ATLAS_EMB,-2.1717171717171713,-42.71023822619159
ATLAS_EMB,-2.070707070707071,-42.513072133109844
ATLAS_EMB,-1.9696969696969702,-42.32709506000509
ATLAS_EMB,-1.8686868686868685,-42.15230952803913
ATLAS_EMB,-1.7676767676767668,-41.98871806298513
ATLAS_EMB,-1.6666666666666674,-41.83632319523687
ATLAS_EMB,-1.5656565656565657,-41.695127459818416
ATLAS_EMB,-1.464646464646464,-41.56513339639315
ATLAS_EMB,-1.3636363636363633,-41.44634354927321
ATLAS_EMB,-1.2626262626262628,-41.338760467429395
ATLAS_EMB,-1.1616161616161613,-41.24238670449978
ATLAS_EMB,-1.0606060606060606,-41.15722481879984
ATLAS_EMB,-0.9595959595959598,-41.083277803460334
ATLAS_EMB,-0.8585858585858581,-41.02056273638617
ATLAS_EMB,-0.7575757575757573,-40.96910306683339
ATLAS_EMB,-0.6565656565656566,-40.92890415654846
ATLAS_EMB,-0.5555555555555554,-40.89995531830403
ATLAS_EMB,-0.4545454545454546,-40.88223392896534
ATLAS_EMB,-0.3535353535353538,-40.8757097660345
ATLAS_EMB,-0.2525252525252526,-40.880349380942185
ATLAS_EMB,-0.15151515151515138,-40.896120314326666
ATLAS_EMB,-0.050505050505050164,-40.9229949511549
ATLAS_EMB,0.05050505050505105,-40.96095380890445
ATLAS_EMB,0.15151515151515138,-41.00998805084173
ATLAS_EMB,0.2525252525252526,-41.07010101824233
ATLAS_EMB,0.3535353535353538,-41.14130857896851
ATLAS_EMB,0.45454545454545414,-41.22363809351405
ATLAS_EMB,0.5555555555555554,-41.31712580173208
ATLAS_EMB,0.6565656565656566,-41.42181243264093
ATLAS_EMB,0.7575757575757578,-41.53773683532669
ATLAS_EMB,0.8585858585858581,-41.66492742156409
ATLAS_EMB,0.9595959595959593,-41.803391202459345
ATLAS_EMB,1.0606060606060606,-41.95310317202776
ATLAS_EMB,1.161616161616161,-42.11404288082441
ATLAS_EMB,1.262626262626263,-42.28621211695289
ATLAS_EMB,1.3636363636363633,-42.46961339707418
ATLAS_EMB,1.4646464646464654,-42.6642492423901
ATLAS_EMB,1.5656565656565657,-42.870122178651236
ATLAS_EMB,1.666666666666666,-43.08723473616761
ATLAS_EMB,1.7676767676767682,-43.315589449816564
ATLAS_EMB,1.8686868686868685,-43.555188859052244
ATLAS_EMB,1.9696969696969704,-43.806035507915205
ATLAS_EMB,2.070707070707071,-44.068131945040996
ATLAS_EMB,2.1717171717171713,-44.34148072366954
ATLAS_EMB,2.2727272727272734,-44.62608440165473
ATLAS_EMB,2.3737373737373737,-44.92194554147301
ATLAS_EMB,2.474747474747475,-45.229066710233354
ATLAS_EMB,2.575757575757576,-45.547450479686105
ATLAS_EMB,2.6767676767676765,-45.87709942623195
ATLAS_EMB,2.7777777777777777,-46.21801613093266
ATLAS_EMB,2.878787878787879,-46.570203179518444
ATLAS_EMB,2.97979797979798,-46.933663162398695
ATLAS_EMB,3.080808080808081,-47.30839867467145
ATLAS_EMB,3.181818181818182,-47.69441231613165
ATLAS_EMB,3.2828282828282833,-48.09170669128153
ATLAS_EMB,3.3838383838383836,-48.50028440934011
ATLAS_EMB,3.484848484848485,-48.920148084252205
ATLAS_EMB,3.585858585858585,-49.351300334697775
ATLAS_EMB,3.686868686868687,-49.79374378410225
ATLAS_EMB,3.7878787878787876,-50.24748106064532
ATLAS_EMB,3.888888888888889,-50.712514797270664
ATLAS_EMB,3.9898989898989896,-51.188847631695715
ATLAS_EMB,4.09090909090909,-51.67648220642108
ATLAS_EMB,4.191919191919192,-52.175421168740414
ATLAS_EMB,4.292929292929292,-52.68566717074943
ATLAS_EMB,4.3939393939393945,-53.20722286935643
ATLAS_EMB,4.494949494949495,-53.7400909262913
ATLAS_EMB,4.595959595959595,-54.28427400811543
ATLAS_EMB,4.696969696969697,-54.83977478623174
ATLAS_EMB,4.797979797979798,-55.40659593689367
ATLAS_EMB,4.8989898989899,-55.98474014121571
ATLAS_EMB,5.0,-56.57421008518299
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.0,-Inf
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.015443059079574818,-62.713726547149825
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.030886118159149635,-57.9780973148763
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.04632917723872445,-55.25624258976526
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.06177223631829927,-53.3588691142489
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.07721529539787408,-51.91326528669554
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.0926583544774489,-50.75341542078396
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.10810141355702371,-49.79076169363926
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.12354447263659854,-48.972442976913705
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.13898753171617334,-48.26436275896513
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.15443059079574817,-47.64324018100644
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.16987364987532297,-47.092469954022285
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.1853167089548978,-46.59979134674098
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.20075976803447262,-46.15589342467232
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.21620282711404742,-45.75353865124237
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.23164588619362225,-45.38698958247982
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.24708894527319708,-45.05162096616292
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.26253200435277185,-44.74364964509399
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.2779750634323467,-44.45994177986045
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.2934181225119215,-44.19787226261463
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.30886118159149634,-43.955220233547884
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.32430424067107116,-43.730090116007965
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.33974729975064594,-43.52085103820982
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.35519035883022076,-43.32608973186009
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.3706334179097956,-43.14457346257462
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.3860764769893704,-42.97522053257894
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.40151953606894525,-42.81707657215208
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.41696259514852,-42.669295307918254
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.43240565422809485,-42.53112283036824
gamma_stat_HHChannel_hh_sep_edit_bin_2,0.4478487133076697,-42.40188462333545
